Gene	DMSO	osi	EntrezID	Symbol	HumanGene	Control	Treatment	Diff
PLXND1	-0.206358126721763	-0.481414291003332	23129	PLXND1	PLXND1	-0.206358126721763	-0.481414291003332	-0.275056164281569
ATG2A	-0.0972760330578512	0.0920261014439097	23130	ATG2A	ATG2A	-0.0972760330578512	0.0920261014439097	0.189302134501761
GPATCH8	0.0399867768595041	-0.477739726027397	23131	GPATCH8	GPATCH8	0.0399867768595041	-0.477739726027397	-0.517726502886901
RAD54L2	-0.184451790633609	-0.500277674935209	23132	RAD54L2	RAD54L2	-0.184451790633609	-0.500277674935209	-0.3158258843016
PHF8	0.0502776859504132	0.575768233987412	23133	PHF8	PHF8	0.0502776859504132	0.575768233987412	0.525490548036999
KDM6B	-0.357873278236915	-0.43448722695298	23135	KDM6B	KDM6B	-0.357873278236915	-0.43448722695298	-0.0766139487160657
EPB41L3	-0.274677685950413	-0.271853017400963	23136	EPB41L3	EPB41L3	-0.274677685950413	-0.271853017400963	0.00282466854945057
SMC5	-0.826666666666667	-1.24416882636061	23137	SMC5	SMC5	-0.826666666666667	-1.24416882636061	-0.417502159693941
N4BP3	-0.168154269972452	-0.00792521288411699	23138	N4BP3	N4BP3	-0.168154269972452	-0.00792521288411699	0.160229057088335
MAST2	-0.261829201101928	-0.548657904479822	23139	MAST2	MAST2	-0.261829201101928	-0.548657904479822	-0.286828703377894
ZZEF1	-0.128308539944904	-0.297880414661237	23140	ZZEF1	ZZEF1	-0.128308539944904	-0.297880414661237	-0.169571874716333
ANKLE2	-0.161884297520661	-0.456192151055165	23141	ANKLE2	ANKLE2	-0.161884297520661	-0.456192151055165	-0.294307853534504
DCUN1D4	-0.552749311294766	-0.543187708256201	23142	DCUN1D4	DCUN1D4	-0.552749311294766	-0.543187708256201	0.00956160303856435
LRCH1	-0.45366391184573	-0.597204738985561	23143	LRCH1	LRCH1	-0.45366391184573	-0.597204738985561	-0.143540827139831
ZC3H3	-0.706699724517906	-1.00314698259904	23144	ZC3H3	ZC3H3	-0.706699724517906	-1.00314698259904	-0.296447258081131
SSPO	-0.102565289256198	-0.421205109218808	23145	SSPO	SSPO	-0.102565289256198	-0.421205109218808	-0.318639819962609
NACAD	-0.078700826446281	-0.567317660125879	23148	NACAD	NACAD	-0.078700826446281	-0.567317660125879	-0.488616833679598
FCHO1	-0.768407713498623	-0.0876851166234728	23149	FCHO1	FCHO1	-0.768407713498623	-0.0876851166234728	0.68072259687515
FRMD4B	-0.0284055096418733	-0.26714179933358	23150	FRMD4B	FRMD4B	-0.0284055096418733	-0.26714179933358	-0.238736289691707
GRAMD4	-0.0309410468319559	0.437782302850796	23151	GRAMD4	GRAMD4	-0.0309410468319559	0.437782302850796	0.468723349682752
CIC	0.213641873278237	1.10894113291374	23152	CIC	CIC	0.213641873278237	1.10894113291374	0.895299259635499
NCDN	-1.02758126721763	-0.533524620510922	23154	NCDN	NCDN	-1.02758126721763	-0.533524620510922	0.494056646706709
CLCC1	-0.429057851239669	-0.839605701592003	23155	CLCC1	CLCC1	-0.429057851239669	-0.839605701592003	-0.410547850352333
TBC1D9	-0.0766776859504132	-0.115429470566457	23158	TBC1D9	TBC1D9	-0.0766776859504132	-0.115429470566457	-0.0387517846160436
WDR43	-0.527228650137741	-0.957330618289522	23160	WDR43	WDR43	-0.527228650137741	-0.957330618289522	-0.430101968151781
SNX13	-0.215173553719008	-0.627267678637542	23161	SNX13	SNX13	-0.215173553719008	-0.627267678637542	-0.412094124918533
MAPK8IP3	0.081968044077135	0.347426878933728	23162	MAPK8IP3	MAPK8IP3	0.081968044077135	0.347426878933728	0.265458834856593
GGA3	-0.375757575757576	-0.878109959274343	23163	GGA3	GGA3	-0.375757575757576	-0.878109959274343	-0.502352383516767
MPRIP	-0.428066115702479	0.595686782673084	23164	MPRIP	MPRIP	-0.428066115702479	0.595686782673084	1.02375289837556
NUP205	-0.0393520661157025	-0.45857089966679	23165	NUP205	NUP205	-0.0393520661157025	-0.45857089966679	-0.419218833551088
STAB1	0.032569696969697	0.374648278415402	23166	STAB1	STAB1	0.032569696969697	0.374648278415402	0.342078581445705
EFR3A	-0.279823691460055	0.0525314698259904	23167	EFR3A	EFR3A	-0.279823691460055	0.0525314698259904	0.332355161286045
RTF1	-0.672749311294766	-0.585135135135135	23168	RTF1	RTF1	-0.672749311294766	-0.585135135135135	0.0876141761596307
SLC35D1	-0.165234159779614	-0.45724731580896	23169	SLC35D1	SLC35D1	-0.165234159779614	-0.45724731580896	-0.292013156029345
TTLL12	-0.335063360881543	0.0872399111440207	23170	TTLL12	TTLL12	-0.335063360881543	0.0872399111440207	0.422303272025563
GPD1L	0.0869355371900827	-0.320399851906701	23171	GPD1L	GPD1L	0.0869355371900827	-0.320399851906701	-0.407335389096784
FAM175B	-0.0107866666666667	-0.323685671973343	23172	FAM175B	FAM175B	-0.0107866666666667	-0.323685671973343	-0.312899005306677
METAP1	-1.9504132231405	-1.19390966308775	23173	METAP1	METAP1	-1.9504132231405	-1.19390966308775	0.756503560052751
ZCCHC14	-0.00194887052341598	-0.201629026286561	23174	ZCCHC14	ZCCHC14	-0.00194887052341598	-0.201629026286561	-0.199680155763145
LPIN1	-0.449223140495868	0.0172649018881896	23175	LPIN1	LPIN1	-0.449223140495868	0.0172649018881896	0.466488042384057
CEP68	-0.0852848484848485	-0.116808589411329	23177	CEP68	CEP68	-0.0852848484848485	-0.116808589411329	-0.0315237409264807
PASK	-0.078931129476584	0.319196593854128	23178	PASK	PASK	-0.078931129476584	0.319196593854128	0.398127723330712
RGL1	-0.15929476584022	-1.08737504627916	23179	RGL1	RGL1	-0.15929476584022	-1.08737504627916	-0.928080280438935
RFTN1	-0.352859504132231	-0.490003702332469	23180	RFTN1	RFTN1	-0.352859504132231	-0.490003702332469	-0.137144198200238
DIP2A	0.230093663911846	0.277730470196224	23181	DIP2A	DIP2A	0.230093663911846	0.277730470196224	0.0476368062843779
MESDC2	-0.907063360881543	-0.990836727138097	23184	MESDC2	MESDC2	-0.907063360881543	-0.990836727138097	-0.0837733662565543
LARP4B	-0.138545454545455	-0.314837097371344	23185	LARP4B	LARP4B	-0.138545454545455	-0.314837097371344	-0.176291642825889
RCOR1	-0.0540275482093664	0.00599259533506109	23186	RCOR1	RCOR1	-0.0540275482093664	0.00599259533506109	0.0600201435444275
PHLDB1	-0.0672793388429752	0.768076638282118	23187	PHLDB1	PHLDB1	-0.0672793388429752	0.768076638282118	0.835355977125093
KANK1	0.118192837465565	0.413698630136986	23189	KANK1	KANK1	0.118192837465565	0.413698630136986	0.295505792671422
UBXN4	-0.0389752066115702	-0.852702702702703	23190	UBXN4	UBXN4	-0.0389752066115702	-0.852702702702703	-0.813727496091132
CYFIP1	-0.0873355371900826	-0.395362828582007	23191	CYFIP1	CYFIP1	-0.0873355371900826	-0.395362828582007	-0.308027291391924
ATG4B	-0.202765840220386	-0.0692197334320622	23192	ATG4B	ATG4B	-0.202765840220386	-0.0692197334320622	0.133546106788323
GANAB	-0.705421487603306	-0.758589411329137	23193	GANAB	GANAB	-0.705421487603306	-0.758589411329137	-0.0531679237258315
FBXL7	-0.0849212121212121	-0.48214550166605	23194	FBXL7	FBXL7	-0.0849212121212121	-0.48214550166605	-0.397224289544837
MDN1	-1.23933884297521	-0.91231025546094	23195	MDN1	MDN1	-1.23933884297521	-0.91231025546094	0.327028587514266
FAM120A	-0.0277333333333333	-0.460690485005553	23196	FAM120A	FAM120A	-0.0277333333333333	-0.460690485005553	-0.43295715167222
FAF2	-0.715107438016529	-0.586967789707516	23197	FAF2	FAF2	-0.715107438016529	-0.586967789707516	0.128139648309013
PSME4	0.160573002754821	-0.0920029618659756	23198	PSME4	PSME4	0.160573002754821	-0.0920029618659756	-0.252575964620796
GSE1	-0.275129476584022	-0.324028137726768	23199	GSE1	GSE1	-0.275129476584022	-0.324028137726768	-0.0488986611427458
ATP11B	-0.153333333333333	-0.0645538689374306	23200	ATP11B	ATP11B	-0.153333333333333	-0.0645538689374306	0.0887794643959027
FAM168A	-0.582159779614325	-0.937800814513143	23201	FAM168A	FAM168A	-0.582159779614325	-0.937800814513143	-0.355641034898818
PMPCA	-0.746082644628099	-0.785236949278045	23203	PMPCA	PMPCA	-0.746082644628099	-0.785236949278045	-0.039154304649946
ARL6IP1	0.0255856749311295	-0.32064975934839	23204	ARL6IP1	ARL6IP1	0.0255856749311295	-0.32064975934839	-0.346235434279519
ACSBG1	-0.630148760330579	-0.716234727878563	23205	ACSBG1	ACSBG1	-0.630148760330579	-0.716234727878563	-0.0860859675479849
PLEKHM2	-0.111735537190083	-0.546455016660496	23207	PLEKHM2	PLEKHM2	-0.111735537190083	-0.546455016660496	-0.434719479470413
SYT11	-0.381498622589532	-0.714550166604961	23208	SYT11	SYT11	-0.381498622589532	-0.714550166604961	-0.333051544015429
MLC1	-0.126809917355372	0.17146427249167	23209	MLC1	MLC1	-0.126809917355372	0.17146427249167	0.298274189847042
JMJD6	-1.15349862258953	-1.4303035912625	23210	JMJD6	JMJD6	-1.15349862258953	-1.4303035912625	-0.276804968672964
ZC3H4	0.231988980716253	-0.295659015179563	23211	ZC3H4	ZC3H4	0.231988980716253	-0.295659015179563	-0.527647995895817
RRS1	-0.338082644628099	-1.0261940022214	23212	RRS1	RRS1	-0.338082644628099	-1.0261940022214	-0.6881113575933
SULF1	-0.284848484848485	-0.177711958533876	23213	SULF1	SULF1	-0.284848484848485	-0.177711958533876	0.107136526314609
XPO6	-0.162424242424242	0.101082932247316	23214	XPO6	XPO6	-0.162424242424242	0.101082932247316	0.263507174671558
PRRC2C	-0.593035812672176	-0.251795631247686	23215	PRRC2C	PRRC2C	-0.593035812672176	-0.251795631247686	0.34124018142449
TBC1D1	-0.255669421487603	-0.152684191040355	23216	TBC1D1	TBC1D1	-0.255669421487603	-0.152684191040355	0.102985230447248
ZFR2	-0.286578512396694	-0.489698259903739	23217	ZFR2	ZFR2	-0.286578512396694	-0.489698259903739	-0.203119747507045
NBEAL2	0.0357741046831956	0.39697334320622	23218	NBEAL2	NBEAL2	0.0357741046831956	0.39697334320622	0.361199238523024
FBXO28	-0.118600550964187	0.366012587930396	23219	FBXO28	FBXO28	-0.118600550964187	0.366012587930396	0.484613138894583
DTX4	-0.260077134986226	-0.812652721214365	23220	DTX4	DTX4	-0.260077134986226	-0.812652721214365	-0.552575586228139
RHOBTB2	0.338038567493113	-0.189763050721955	23221	RHOBTB2	RHOBTB2	0.338038567493113	-0.189763050721955	-0.527801618215068
RRP12	-1.23096418732782	-0.561144020733062	23223	RRP12	RRP12	-1.23096418732782	-0.561144020733062	0.669820166594762
SYNE2	-0.293366391184573	-0.0897861902998889	23224	SYNE2	SYNE2	-0.293366391184573	-0.0897861902998889	0.203580200884684
NUP210	0.010993608815427	-0.328776379118845	23225	NUP210	NUP210	0.010993608815427	-0.328776379118845	-0.339769987934272
PLCL2	-0.0702358126721763	-0.134811181044058	23228	PLCL2	PLCL2	-0.0702358126721763	-0.134811181044058	-0.0645753683718815
ARHGEF9	-0.436363636363636	-0.359376156978897	23229	ARHGEF9	ARHGEF9	-0.436363636363636	-0.359376156978897	0.0769874793847397
VPS13A	-0.558545454545455	-0.880757126990004	23230	VPS13A	VPS13A	-0.558545454545455	-0.880757126990004	-0.322211672444549
SEL1L3	-0.332561983471074	-0.428072935949648	23231	SEL1L3	SEL1L3	-0.332561983471074	-0.428072935949648	-0.0955109524785739
TBC1D12	-0.0250347107438017	0.0438013698630137	23232	TBC1D12	TBC1D12	-0.0250347107438017	0.0438013698630137	0.0688360806068153
EXOC6B	-0.176969696969697	-0.261208811551277	23233	EXOC6B	EXOC6B	-0.176969696969697	-0.261208811551277	-0.0842391145815803
DNAJC9	-1.22269972451791	-0.10734912995187	23234	DNAJC9	DNAJC9	-1.22269972451791	-0.10734912995187	1.11535059456604
SIK2	0.43734435261708	0.272630507219548	23235	SIK2	SIK2	0.43734435261708	0.272630507219548	-0.164713845397532
PLCB1	0.0748606060606061	-0.596094039244724	23236	PLCB1	PLCB1	0.0748606060606061	-0.596094039244724	-0.67095464530533
ARC	-0.087097520661157	-0.157950758978156	23237	ARC	ARC	-0.087097520661157	-0.157950758978156	-0.0708532383169992
PHLPP1	-0.0554567493112948	0.219640873750463	23239	PHLPP1	PHLPP1	-0.0554567493112948	0.219640873750463	0.275097623061758
KIAA0922	-0.496584022038567	0.108145131432803	23240	KIAA0922	KIAA0922	-0.496584022038567	0.108145131432803	0.60472915347137
PACS2	-0.0567944903581267	-0.0714337282487967	23241	PACS2	PACS2	-0.0567944903581267	-0.0714337282487967	-0.01463923789067
COBL	0.224837465564738	0.0667789707515735	23242	COBL	COBL	0.224837465564738	0.0667789707515735	-0.158058494813165
ANKRD28	0.296683195592287	-0.178582006664198	23243	ANKRD28	ANKRD28	0.296683195592287	-0.178582006664198	-0.475265202256485
PDS5A	0.11062258953168	-0.666271751203258	23244	PDS5A	PDS5A	0.11062258953168	-0.666271751203258	-0.776894340734939
ASTN2	-0.13100826446281	-0.256590151795631	23245	ASTN2	ASTN2	-0.13100826446281	-0.256590151795631	-0.125581887332821
BOP1	-0.713278236914601	-0.846991854868567	23246	BOP1	BOP1	-0.713278236914601	-0.846991854868567	-0.133713617953967
KIAA0556	-0.164716253443526	0.0617706405035172	23247	KIAA0556	KIAA0556	-0.164716253443526	0.0617706405035172	0.226486893947043
RPRD2	-0.290269972451791	-0.319020733061829	23248	RPRD2	RPRD2	-0.290269972451791	-0.319020733061829	-0.0287507606100383
ATP11A	-0.630214876033058	-0.73023880044428	23250	ATP11A	ATP11A	-0.630214876033058	-0.73023880044428	-0.100023924411222
KIAA1024	0.152154269972452	-0.0966308774527953	23251	KIAA1024	KIAA1024	0.152154269972452	-0.0966308774527953	-0.248785147425247
OTUD3	-0.00053196694214876	-0.355460940392447	23252	OTUD3	OTUD3	-0.00053196694214876	-0.355460940392447	-0.354928973450299
ANKRD12	-0.329245179063361	-0.196853017400963	23253	ANKRD12	ANKRD12	-0.329245179063361	-0.196853017400963	0.132392161662398
KAZN	-0.0225586776859504	-0.0750601629026287	23254	KAZN	KAZN	-0.0225586776859504	-0.0750601629026287	-0.0525014852166782
MTCL1	-0.139537190082645	-0.196149574231766	23255	MTCL1	MTCL1	-0.139537190082645	-0.196149574231766	-0.0566123841491214
SCFD1	-0.542986225895317	-1.22926693817105	23256	SCFD1	SCFD1	-0.542986225895317	-1.22926693817105	-0.686280712275731
DENND5A	0.045766391184573	-0.322519437245465	23258	DENND5A	DENND5A	0.045766391184573	-0.322519437245465	-0.368285828430038
DDHD2	-0.227944903581267	0.104674194742688	23259	DDHD2	DDHD2	-0.227944903581267	0.104674194742688	0.332619098323955
CAMTA1	-0.177862258953168	-0.339948167345428	23261	CAMTA1	CAMTA1	-0.177862258953168	-0.339948167345428	-0.16208590839226
PPIP5K2	-0.536980716253444	-0.810736764161422	23262	PPIP5K2	PPIP5K2	-0.536980716253444	-0.810736764161422	-0.273756047907978
MCF2L	0.284462809917355	-0.322704553868937	23263	MCF2L	MCF2L	0.284462809917355	-0.322704553868937	-0.607167363786293
ZC3H7B	-0.719404958677686	-0.559857460199926	23264	ZC3H7B	ZC3H7B	-0.719404958677686	-0.559857460199926	0.15954749847776
EXOC7	-0.727856749311295	-0.817465753424658	23265	EXOC7	EXOC7	-0.727856749311295	-0.817465753424658	-0.0896090041133628
ADGRL2	0.279382920110193	-0.45363754165124	23266	ADGRL2	ADGRL2	0.279382920110193	-0.45363754165124	-0.733020461761433
DNMBP	-0.414203856749311	-0.360033320992225	23268	DNMBP	DNMBP	-0.414203856749311	-0.360033320992225	0.0541705357570862
MGA	-0.150787878787879	-0.869418733802296	23269	MGA	MGA	-0.150787878787879	-0.869418733802296	-0.718630855014417
TSPYL4	0.069833608815427	0.0819835246205109	23270	TSPYL4	TSPYL4	0.069833608815427	0.0819835246205109	0.0121499158050839
CAMSAP2	-0.847768595041322	-1.38485746019993	23271	CAMSAP2	CAMSAP2	-0.847768595041322	-1.38485746019993	-0.537088865158604
FAM208A	-0.523779614325069	-0.399740836727138	23272	FAM208A	FAM208A	-0.523779614325069	-0.399740836727138	0.124038777597931
CLEC16A	-0.0865322314049587	-0.307182524990744	23274	CLEC16A	CLEC16A	-0.0865322314049587	-0.307182524990744	-0.220650293585785
POFUT2	-0.0381079889807163	-0.135755275823769	23275	POFUT2	POFUT2	-0.0381079889807163	-0.135755275823769	-0.0976472868430527
KLHL18	0.0900683195592287	-0.127286190299889	23276	KLHL18	KLHL18	0.0900683195592287	-0.127286190299889	-0.217354509859118
CLUH	-0.479030303030303	-0.683015549796372	23277	CLUH	CLUH	-0.479030303030303	-0.683015549796372	-0.203985246766069
NUP160	-0.874589531680441	-0.391410588670863	23279	NUP160	NUP160	-0.874589531680441	-0.391410588670863	0.483178943009578
MTUS2	-0.491867768595041	-0.373185857089967	23281	MTUS2	MTUS2	-0.491867768595041	-0.373185857089967	0.118681911505075
CSTF2T	-0.215812672176309	-0.161560533135876	23283	CSTF2T	CSTF2T	-0.215812672176309	-0.161560533135876	0.0542521390404329
ADGRL3	-0.194038567493113	-0.374037393557942	23284	ADGRL3	ADGRL3	-0.194038567493113	-0.374037393557942	-0.179998826064829
KIAA1107	-0.0130776859504132	0.135329507589782	284697	KIAA1107	KIAA1107	-0.0130776859504132	0.135329507589782	0.148407193540195
WWC1	-0.140187327823691	0.157737874861163	23286	WWC1	WWC1	-0.140187327823691	0.157737874861163	0.297925202684854
AGTPBP1	-0.292154269972452	-0.121704924102184	23287	AGTPBP1	AGTPBP1	-0.292154269972452	-0.121704924102184	0.170449345870267
IQCE	-0.118181818181818	-0.400481303221029	23288	IQCE	IQCE	-0.118181818181818	-0.400481303221029	-0.282299485039211
FBXW11	-1.10534435261708	-1.5149944465013	23291	FBXW11	FBXW11	-1.10534435261708	-1.5149944465013	-0.409650093884216
SMG6	-0.403625344352617	-0.843511662347279	23293	SMG6	SMG6	-0.403625344352617	-0.843511662347279	-0.439886317994662
ANKS1A	-0.163878787878788	0.346501295816364	23294	ANKS1A	ANKS1A	-0.163878787878788	0.346501295816364	0.510380083695152
MGRN1	0.0764242424242424	-0.0577878563495002	23295	MGRN1	MGRN1	0.0764242424242424	-0.0577878563495002	-0.134212098773743
BICD2	-0.0435757575757576	-0.0437680488707886	23299	BICD2	BICD2	-0.0435757575757576	-0.0437680488707886	-0.000192291295031025
ATMIN	-0.417465564738292	-0.94890781192151	23300	ATMIN	ATMIN	-0.417465564738292	-0.94890781192151	-0.531442247183218
EHBP1	-0.0190236914600551	-0.0644955572010367	23301	EHBP1	EHBP1	-0.0190236914600551	-0.0644955572010367	-0.0454718657409816
WSCD1	-0.144396694214876	-0.194492780451685	23302	WSCD1	WSCD1	-0.144396694214876	-0.194492780451685	-0.0500960862368085
KIF13B	-0.0952330578512397	-0.451212513883747	23303	KIF13B	KIF13B	-0.0952330578512397	-0.451212513883747	-0.355979456032507
UBR2	-0.1553608815427	-0.333700481303221	23304	UBR2	UBR2	-0.1553608815427	-0.333700481303221	-0.178339599760521
ACSL6	-0.204077134986226	-0.0419825990373936	23305	ACSL6	ACSL6	-0.204077134986226	-0.0419825990373936	0.162094535948832
TMEM194A	-0.0745741046831956	-0.257774898185857	23306	TMEM194A	TMEM194A	-0.0745741046831956	-0.257774898185857	-0.183200793502661
FKBP15	-0.289278236914601	-0.654479822288041	23307	FKBP15	FKBP15	-0.289278236914601	-0.654479822288041	-0.365201585373441
ICOSLG	-0.260121212121212	-0.0824555720103665	23308	ICOSLG	ICOSLG	-0.260121212121212	-0.0824555720103665	0.177665640110846
SIN3B	-0.0742380165289256	-0.0128109959274343	23309	SIN3B	SIN3B	-0.0742380165289256	-0.0128109959274343	0.0614270206014913
NCAPD3	-0.635537190082645	0.0633709737134395	23310	NCAPD3	NCAPD3	-0.635537190082645	0.0633709737134395	0.698908163796084
DMXL2	0.0856198347107438	-0.127730470196224	23312	DMXL2	DMXL2	0.0856198347107438	-0.127730470196224	-0.213350304906967
KIAA0930	-0.345035812672176	-0.203804146612366	23313	KIAA0930	KIAA0930	-0.345035812672176	-0.203804146612366	0.141231666059811
SATB2	-0.0260220385674931	-0.624509440947797	23314	SATB2	SATB2	-0.0260220385674931	-0.624509440947797	-0.598487402380304
SLC9A8	0.176022038567493	-0.0391688263606072	23315	SLC9A8	SLC9A8	0.176022038567493	-0.0391688263606072	-0.2151908649281
CUX2	-0.318754820936639	-0.715457238059978	23316	CUX2	CUX2	-0.318754820936639	-0.715457238059978	-0.396702417123339
DNAJC13	-0.443019283746556	0.0925092558311736	23317	DNAJC13	DNAJC13	-0.443019283746556	0.0925092558311736	0.53552853957773
ZCCHC11	0.0389884297520661	-0.254674194742688	23318	ZCCHC11	ZCCHC11	0.0389884297520661	-0.254674194742688	-0.293662624494754
TRIM2	-0.493267217630854	-0.653184005923732	23321	TRIM2	TRIM2	-0.493267217630854	-0.653184005923732	-0.159916788292878
RPGRIP1L	0.355581267217631	-0.259154017030729	23322	RPGRIP1L	RPGRIP1L	0.355581267217631	-0.259154017030729	-0.61473528424836
MAN2B2	-0.514038567493113	-0.180979266938171	23324	MAN2B2	MAN2B2	-0.514038567493113	-0.180979266938171	0.333059300554942
KIAA1033	0.0312793388429752	-0.247611995557201	23325	KIAA1033	KIAA1033	0.0312793388429752	-0.247611995557201	-0.278891334400176
USP22	-0.63398347107438	-0.685718252499074	23326	USP22	USP22	-0.63398347107438	-0.685718252499074	-0.0517347814246942
NEDD4L	-0.0170721763085399	-0.549583487597186	23327	NEDD4L	NEDD4L	-0.0170721763085399	-0.549583487597186	-0.532511311288646
SASH1	-0.0122820936639118	0.132034431691966	23328	SASH1	SASH1	-0.0122820936639118	0.132034431691966	0.144316525355878
